record_id,show_no,Created,focus_day_key,focus_show_key,focus_day,payload_json,source_sequence_json,materialized_ring_day_rows,focus_show.is_pause.live-enrichment,is_lock,focus_show,materialized_hs_get_ring_days_rows,status,live_enrichment,run_id,run_time,focus_show_record_id,focus_show.is_pause,branch,parsed_rows,heartbeat_id,hs_update_schedule,hs_get_ring_days,shows
rec0C7Jq6d9CwIm0l,14909,2026-07-03T17:18:18.000Z,20260703,14909|20260703,2026-07-03,"{
  ""action"": ""wec-cadence-step1-step4"",
  ""focus_source"": ""airtable.focus_show.active"",
  ""cadence_window"": ""day"",
  ""trigger_reason"": ""current_step1_step2_step3_sources_available"",
  ""runtime_prep_run"": true,
  ""source_counts"": {
    ""hs_get_ring_days"": 9,
    ""hs_update_schedule"": 87,
    ""hs_class_oog"": 29
  },
  ""preflight"": {
    ""raw_schedule_rows"": 87,
    ""preflight_rows"": 28,
    ""non_preflight_rows"": 59,
    ""preflight_reasons"": {
      ""blank_time_text"": 28
    }
  },
  ""planned_rows"": {
    ""hs_ring_status"": 9,
    ""hs_class_start_times"": 59,
    ""hs_entry_go_times"": 29
  },
  ""identity_misses"": [],
  ""helper_warnings"": [
    {
      ""helper"": ""heartbeat"",
      ""status"": ""warning"",
      ""reason"": ""Catalyst runtime destination tables do not expose helper link columns yet""
    },
    {
      ""helper"": ""shows"",
      ""status"": ""warning"",
      ""reason"": ""Catalyst runtime destination tables do not expose helper link columns yet""
    },
    {
      ""helper"": ""focus_show"",
      ""status"": ""warning"",
      ""reason"": ""Catalyst runtime destination tables do not expose helper link columns yet""
    },
    {
      ""helper"": ""ring_days"",
      ""status"": ""warning"",
      ""reason"": ""Catalyst runtime destination tables do not expose helper link columns yet""
    },
    {
      ""helper"": ""rings"",
      ""status"": ""warning"",
      ""reason"": ""hs_rings remains helper/reference only; Step 4 does not write hs_rings""
    },
    {
      ""helper"": ""ring_names"",
      ""status"": ""warning"",
      ""reason"": ""Catalyst runtime destination tables do not expose helper link columns yet""
    },
    {
      ""helper"": ""classes"",
      ""status"": ""warning"",
      ""reason"": ""Catalyst runtime destination tables do not expose helper link columns yet""
    },
    {
      ""helper"": ""entries"",
      ""status"": ""warning"",
      ""reason"": ""Catalyst runtime destination tables do not expose helper link columns yet""
    },
    {
      ""helper"": ""horses"",
      ""status"": ""warning"",
      ""reason"": ""Catalyst runtime destination tables do not expose helper link columns yet""
    },
    {
      ""helper"": ""riders"",
      ""status"": ""warning"",
      ""reason"": ""Catalyst runtime destination tables do not expose helper link columns yet""
    },
    {
      ""helper"": ""trainers"",
      ""status"": ""warning"",
      ""reason"": ""Catalyst runtime destination tables do not expose helper link columns yet""
    },
    {
      ""helper"": ""owners"",
      ""status"": ""warning"",
      ""reason"": ""No Catalyst helper/reference table or destination link column is currently defined for owners""
    }
  ],
  ""downstream_run"": false,
  ""get_orders_run"": false,
  ""get_rings_run"": false,
  ""get_results_run"": false,
  ""alerts_send_run"": false,
  ""wec_alerts_created"": 0,
  ""materialized_rows"": {
    ""hs_ring_status"": {
      ""rows"": 9,
      ""inserted"": 0,
      ""updated"": 9,
      ""skipped"": 0
    },
    ""hs_class_start_times"": {
      ""rows"": 59,
      ""inserted"": 0,
      ""updated"": 59,
      ""skipped"": 0
    },
    ""hs_entry_go_times"": {
      ""rows"": 29,
      ""inserted"": 0,
      ""updated"": 0,
      ""skipped"": 0
    }
  },
  ""cleanup"": {
    ""hs_ring_status"": {
      ""table"": ""hs_ring_status"",
      ""key_field"": ""ring_status_key"",
      ""scanned"": 9,
      ""active_keys"": 9,
      ""deleted"": 0,
      ""skipped"": false
    },
    ""hs_class_start_times"": {
      ""table"": ""hs_class_start_times"",
      ""key_field"": ""class_start_key"",
      ""scanned"": 59,
      ""active_keys"": 59,
      ""deleted"": 0,
      ""skipped"": false
    },
    ""hs_entry_go_times"": {
      ""table"": ""hs_entry_go_times"",
      ""key_field"": ""entry_go_key"",
      ""scanned"": 29,
      ""active_keys"": 29,
      ""deleted"": 0,
      ""skipped"": false
    }
  },
  ""visual_key_samples"": {
    ""ring_status_key"": ""640|grand"",
    ""ring_visual_key"": ""640|grand"",
    ""class_start_key"": ""grand|26788"",
    ""class_visual_key"": ""grand|26788"",
    ""entry_go_key"": ""grand|26788|1038"",
    ""entry_visual_key"": ""grand|26788|1038"",
    ""ring_name_normalized"": ""grand""
  },
  ""destination_counts"": {
    ""hs_ring_status"": 9,
    ""hs_class_start_times"": 59,
    ""hs_entry_go_times"": 29
  },
  ""airtable_mirror"": {
    ""hs_ring_status"": {
      ""table"": ""hs_ring_status"",
      ""key_field"": ""ring_status_key"",
      ""table_status"": {
        ""exists"": true,
        ""created"": false,
        ""table_id"": ""tblcUjRCpSbBKLzrE"",
        ""missing_fields"": [],
        ""fields"": [
          {
            ""name"": ""ring_status_key"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""show_no"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""focus_day"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""ring_day_no"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""ring_no"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""ring_name"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""ring_name_normalized"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""ring_visual_key"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""status"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""source"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""last_synced_at"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""is_live"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""current_class_no"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""n_gone"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""n_to_go"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""elapsed_seconds"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""live_source"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""last_live_synced_at"",
            ""type"": ""singleLineText""
          }
        ]
      },
      ""source_rows"": 9,
      ""upserts"": 9,
      ""current_day_count"": 9,
      ""cleanup"": {
        ""table"": ""hs_ring_status"",
        ""key_field"": ""ring_status_key"",
        ""scanned"": 9,
        ""active_keys"": 9,
        ""deleted"": 0,
        ""skipped"": false
      },
      ""skipped"": false
    },
    ""hs_class_start_times"": {
      ""table"": ""hs_class_start_times"",
      ""key_field"": ""class_start_key"",
      ""table_status"": {
        ""exists"": true,
        ""created"": false,
        ""table_id"": ""tblZw43h2K1Qpd037"",
        ""missing_fields"": [],
        ""fields"": [
          {
            ""name"": ""class_start_key"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""show_no"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""focus_day"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""ring_day_no"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""ring_no"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""ring_name"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""ring_name_normalized"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""ring_visual_key"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""class_visual_key"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""class_no"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""class_number"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""class_name"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""class_start_time"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""display_time"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""entry_count"",
            ""type"": ""number""
          },
          {
            ""name"": ""n_gone"",
            ""type"": ""number""
          },
          {
            ""name"": ""n_to_go"",
            ""type"": ""number""
          },
          {
            ""name"": ""elapsed_seconds"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""status"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""live_source"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""last_synced_at"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""pace_seconds"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""last_live_synced_at"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""Created"",
            ""type"": ""createdTime""
          }
        ]
      },
      ""source_rows"": 59,
      ""upserts"": 59,
      ""current_day_count"": 59,
      ""cleanup"": {
        ""table"": ""hs_class_start_times"",
        ""key_field"": ""class_start_key"",
        ""scanned"": 59,
        ""active_keys"": 59,
        ""deleted"": 0,
        ""skipped"": false
      },
      ""skipped"": false
    },
    ""hs_entry_go_times"": {
      ""table"": ""hs_entry_go_times"",
      ""key_field"": ""entry_go_key"",
      ""table_status"": {
        ""exists"": true,
        ""created"": false,
        ""table_id"": ""tblHXB6DckRaMvyKd"",
        ""missing_fields"": [],
        ""fields"": [
          {
            ""name"": ""entry_go_key"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""show_no"",
            ""type"": ""number""
          },
          {
            ""name"": ""focus_day"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""ring_name_normalized"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""ring_visual_key"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""class_visual_key"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""entry_visual_key"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""class_no"",
            ""type"": ""number""
          },
          {
            ""name"": ""entry_no"",
            ""type"": ""number""
          },
          {
            ""name"": ""entry_order"",
            ""type"": ""number""
          },
          {
            ""name"": ""horse"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""rider"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""trainer"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""go_time"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""status"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""last_synced_at"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""pace_seconds"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""live_source"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""last_live_synced_at"",
            ""type"": ""singleLineText""
          },
          {
            ""name"": ""Created"",
            ""type"": ""createdTime""
          }
        ]
      },
      ""source_rows"": 29,
      ""upserts"": 29,
      ""current_day_count"": 29,
      ""cleanup"": {
        ""table"": ""hs_entry_go_times"",
        ""key_field"": ""entry_go_key"",
        ""scanned"": 29,
        ""active_keys"": 29,
        ""deleted"": 0,
        ""skipped"": false
      },
      ""skipped"": false
    }
  },
  ""hs_rings_written"": false,
  ""hs_rings_usage"": ""helper_reference_only"",
  ""blocker"": """"
}",[],0,[true],true,"[""recLp41QwgnS5R2Ut""]",9,pass,true,wec-step1-20260703T171800858Z-step4,2026-07-03T17:18:17.254Z,recLp41QwgnS5R2Ut,[null],step4_runtime_prep,125,14909|2026-07-03|wec-step1-20260703T171800858Z-step4,,,
rec0J4jlu8Nrobd1N,14909,2026-07-03T15:06:07.000Z,20260703,14909|20260703,2026-07-03,"{
  ""action"": ""wec-cadence-step1-step4"",
  ""focus_source"": ""airtable.focus_show.active"",
  ""cadence_window"": ""day"",
  ""trigger_reason"": ""current_hs_get_ring_days_available"",
  ""upstream_requests"": 9,
  ""source_request_sequence"": [
    {
      ""method"": ""GET"",
      ""path"": ""/show.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""GET"",
      ""path"": ""/schedule.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""POST"",
      ""path"": ""/update_schedule.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""POST"",
      ""path"": ""/update_schedule.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""POST"",
      ""path"": ""/update_schedule.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""POST"",
      ""path"": ""/update_schedule.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""POST"",
      ""path"": ""/update_schedule.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""POST"",
      ""path"": ""/update_schedule.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""POST"",
      ""path"": ""/update_schedule.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""POST"",
      ""path"": ""/update_schedule.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""POST"",
      ""path"": ""/update_schedule.php"",
      ""show_no"": ""14909""
    }
  ],
  ""source_fetch_run"": true,
  ""get_ring_days_run"": false,
  ""hs_get_ring_days_count"": 9,
  ""update_schedule_run"": true,
  ""update_schedule_ring_day_requests"": 9,
  ""update_schedule_parsed_rows"": 87,
  ""raw_schedule_rows"": 87,
  ""preflight_rows"": 28,
  ""non_preflight_rows"": 59,
  ""hs_update_schedule_count"": 87,
  ""airtable_hs_update_schedule_table_created"": false,
  ""airtable_hs_update_schedule_rows"": 87,
  ""airtable_hs_update_schedule_upserts"": 87,
  ""downstream_run"": false,
  ""get_orders_run"": false,
  ""get_rings_run"": false,
  ""alerts_run"": false,
  ""schedules"": [
    {
      ""ring_day_no"": ""3580"",
      ""ring_no"": ""640"",
      ""ring_name"": ""WEC Grand Arena - Nate Poliquin"",
      ""day_label"": ""Friday, July 3, 2026"",
      ""upstream_status"": 200,
      ""parsed_rows"": 7,
      ""raw_schedule_rows"": 7,
      ""preflight_rows"": 3,
      ""non_preflight_rows"": 4,
      ""preflight_reasons"": {
        ""blank_time_text"": 3
      },
      ""counters"": {
        ""rows"": 7,
        ""inserted"": 0,
        ""updated"": 0,
        ""skipped"": 0
      },
      ""raw_airtable_mirror"": {
        ""airtable_hs_update_schedule_table_created"": false,
        ""airtable_hs_update_schedule_table_id"": ""tblWoteiW9eWHXq2i"",
        ""airtable_hs_update_schedule_rows"": 7,
        ""airtable_hs_update_schedule_upserts"": 7
      },
      ""stale"": {
        ""scanned"": 0,
        ""deleted"": 0,
        ""skipped"": true
      }
    },
    {
      ""ring_day_no"": ""3586"",
      ""ring_no"": ""641"",
      ""ring_name"": ""Hunter 2- Robbie Cyphert"",
      ""day_label"": ""Friday, July 3, 2026"",
      ""upstream_status"": 200,
      ""parsed_rows"": 1,
      ""raw_schedule_rows"": 1,
      ""preflight_rows"": 1,
      ""non_preflight_rows"": 0,
      ""preflight_reasons"": {
        ""blank_time_text"": 1
      },
      ""counters"": {
        ""rows"": 1,
        ""inserted"": 0,
        ""updated"": 0,
        ""skipped"": 0
      },
      ""raw_airtable_mirror"": {
        ""airtable_hs_update_schedule_table_created"": false,
        ""airtable_hs_update_schedule_table_id"": ""tblWoteiW9eWHXq2i"",
        ""airtable_hs_update_schedule_rows"": 1,
        ""airtable_hs_update_schedule_upserts"": 1
      },
      ""stale"": {
        ""scanned"": 0,
        ""deleted"": 0,
        ""skipped"": true
      }
    },
    {
      ""ring_day_no"": ""3592"",
      ""ring_no"": ""642"",
      ""ring_name"": ""Indoor 6 - Brandon Serpico"",
      ""day_label"": ""Friday, July 3, 2026"",
      ""upstream_status"": 200,
      ""parsed_rows"": 11,
      ""raw_schedule_rows"": 11,
      ""preflight_rows"": 4,
      ""non_preflight_rows"": 7,
      ""preflight_reasons"": {
        ""blank_time_text"": 4
      },
      ""counters"": {
        ""rows"": 11,
        ""inserted"": 0,
        ""updated"": 0,
        ""skipped"": 0
      },
      ""raw_airtable_mirror"": {
        ""airtable_hs_update_schedule_table_created"": false,
        ""airtable_hs_update_schedule_table_id"": ""tblWoteiW9eWHXq2i"",
        ""airtable_hs_update_schedule_rows"": 11,
        ""airtable_hs_update_schedule_upserts"": 11
      },
      ""stale"": {
        ""scanned"": 0,
        ""deleted"": 0,
        ""skipped"": true
      }
    },
    {
      ""ring_day_no"": ""3598"",
      ""ring_no"": ""643"",
      ""ring_name"": ""Indoor 5 - Cassie Goebel"",
      ""day_label"": ""Friday, July 3, 2026"",
      ""upstream_status"": 200,
      ""parsed_rows"": 16,
      ""raw_schedule_rows"": 16,
      ""preflight_rows"": 4,
      ""non_preflight_rows"": 12,
      ""preflight_reasons"": {
        ""blank_time_text"": 4
      },
      ""counters"": {
        ""rows"": 16,
        ""inserted"": 0,
        ""updated"": 0,
        ""skipped"": 0
      },
      ""raw_airtable_mirror"": {
        ""airtable_hs_update_schedule_table_created"": false,
        ""airtable_hs_update_schedule_table_id"": ""tblWoteiW9eWHXq2i"",
        ""airtable_hs_update_schedule_rows"": 16,
        ""airtable_hs_update_schedule_upserts"": 16
      },
      ""stale"": {
        ""scanned"": 0,
        ""deleted"": 0,
        ""skipped"": true
      }
    },
    {
      ""ring_day_no"": ""3604"",
      ""ring_no"": ""644"",
      ""ring_name"": ""Indoor 1- Sarah Haas"",
      ""day_label"": ""Friday, July 3, 2026"",
      ""upstream_status"": 200,
      ""parsed_rows"": 10,
      ""raw_schedule_rows"": 10,
      ""preflight_rows"": 7,
      ""non_preflight_rows"": 3,
      ""preflight_reasons"": {
        ""blank_time_text"": 7
      },
      ""counters"": {
        ""rows"": 10,
        ""inserted"": 0,
        ""updated"": 0,
        ""skipped"": 0
      },
      ""raw_airtable_mirror"": {
        ""airtable_hs_update_schedule_table_created"": false,
        ""airtable_hs_update_schedule_table_id"": ""tblWoteiW9eWHXq2i"",
        ""airtable_hs_update_schedule_rows"": 10,
        ""airtable_hs_update_schedule_upserts"": 10
      },
      ""stale"": {
        ""scanned"": 0,
        ""deleted"": 0,
        ""skipped"": true
      }
    },
    {
      ""ring_day_no"": ""3610"",
      ""ring_no"": ""645"",
      ""ring_name"": ""Indoor 2 - Jo Walker"",
      ""day_label"": ""Friday, July 3, 2026"",
      ""upstream_status"": 200,
      ""parsed_rows"": 21,
      ""raw_schedule_rows"": 21,
      ""preflight_rows"": 2,
      ""non_preflight_rows"": 19,
      ""preflight_reasons"": {
        ""blank_time_text"": 2
      },
      ""counters"": {
        ""rows"": 21,
        ""inserted"": 0,
        ""updated"": 0,
        ""skipped"": 0
      },
      ""raw_airtable_mirror"": {
        ""airtable_hs_update_schedule_table_created"": false,
        ""airtable_hs_update_schedule_table_id"": ""tblWoteiW9eWHXq2i"",
        ""airtable_hs_update_schedule_rows"": 21,
        ""airtable_hs_update_schedule_upserts"": 21
      },
      ""stale"": {
        ""scanned"": 0,
        ""deleted"": 0,
        ""skipped"": true
      }
    },
    {
      ""ring_day_no"": ""3616"",
      ""ring_no"": ""646"",
      ""ring_name"": ""Indoor 3"",
      ""day_label"": ""Friday, July 3, 2026"",
      ""upstream_status"": 200,
      ""parsed_rows"": 1,
      ""raw_schedule_rows"": 1,
      ""preflight_rows"": 1,
      ""non_preflight_rows"": 0,
      ""preflight_reasons"": {
        ""blank_time_text"": 1
      },
      ""counters"": {
        ""rows"": 1,
        ""inserted"": 0,
        ""updated"": 0,
        ""skipped"": 0
      },
      ""raw_airtable_mirror"": {
        ""airtable_hs_update_schedule_table_created"": false,
        ""airtable_hs_update_schedule_table_id"": ""tblWoteiW9eWHXq2i"",
        ""airtable_hs_update_schedule_rows"": 1,
        ""airtable_hs_update_schedule_upserts"": 1
      },
      ""stale"": {
        ""scanned"": 0,
        ""deleted"": 0,
        ""skipped"": true
      }
    },
    {
      ""ring_day_no"": ""4202"",
      ""ring_no"": ""648"",
      ""ring_name"": ""Jumper Annex - Gary Gregory"",
      ""day_label"": ""Friday, July 3, 2026"",
      ""upstream_status"": 200,
      ""parsed_rows"": 5,
      ""raw_schedule_rows"": 5,
      ""preflight_rows"": 3,
      ""non_preflight_rows"": 2,
      ""preflight_reasons"": {
        ""blank_time_text"": 3
      },
      ""counters"": {
        ""rows"": 5,
        ""inserted"": 0,
        ""updated"": 0,
        ""skipped"": 0
      },
      ""raw_airtable_mirror"": {
        ""airtable_hs_update_schedule_table_created"": false,
        ""airtable_hs_update_schedule_table_id"": ""tblWoteiW9eWHXq2i"",
        ""airtable_hs_update_schedule_rows"": 5,
        ""airtable_hs_update_schedule_upserts"": 5
      },
      ""stale"": {
        ""scanned"": 0,
        ""deleted"": 0,
        ""skipped"": true
      }
    },
    {
      ""ring_day_no"": ""4320"",
      ""ring_no"": ""747"",
      ""ring_name"": ""Indoor 4 - Lucy Bolton"",
      ""day_label"": ""Friday, July 3, 2026"",
      ""upstream_status"": 200,
      ""parsed_rows"": 15,
      ""raw_schedule_rows"": 15,
      ""preflight_rows"": 3,
      ""non_preflight_rows"": 12,
      ""preflight_reasons"": {
        ""blank_time_text"": 3
      },
      ""counters"": {
        ""rows"": 15,
        ""inserted"": 0,
        ""updated"": 1,
        ""skipped"": 0
      },
      ""raw_airtable_mirror"": {
        ""airtable_hs_update_schedule_table_created"": false,
        ""airtable_hs_update_schedule_table_id"": ""tblWoteiW9eWHXq2i"",
        ""airtable_hs_update_schedule_rows"": 15,
        ""airtable_hs_update_schedule_upserts"": 15
      },
      ""stale"": {
        ""scanned"": 0,
        ""deleted"": 0,
        ""skipped"": true
      }
    }
  ]
}","[
  {
    ""method"": ""GET"",
    ""path"": ""/show.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""GET"",
    ""path"": ""/schedule.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""POST"",
    ""path"": ""/update_schedule.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""POST"",
    ""path"": ""/update_schedule.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""POST"",
    ""path"": ""/update_schedule.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""POST"",
    ""path"": ""/update_schedule.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""POST"",
    ""path"": ""/update_schedule.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""POST"",
    ""path"": ""/update_schedule.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""POST"",
    ""path"": ""/update_schedule.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""POST"",
    ""path"": ""/update_schedule.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""POST"",
    ""path"": ""/update_schedule.php"",
    ""show_no"": ""14909""
  }
]",0,[true],true,"[""recLp41QwgnS5R2Ut""]",9,pass,true,wec-step1-20260703T150602279Z-step2,2026-07-03T15:06:07.233Z,recLp41QwgnS5R2Ut,[null],step2_update_schedule,87,14909|2026-07-03|wec-step1-20260703T150602279Z-step2,,,
rec0P5IaKeSBhVm1z,14909,2026-07-03T04:16:48.000Z,20260703,14909|20260703,2026-07-03,"{
  ""action"": ""wec-step1-heartbeat-get-ring-days"",
  ""focus_source"": ""airtable.focus_show.active"",
  ""cadence_window"": ""verify_keys"",
  ""trigger_reason"": ""cadence_verify_keys"",
  ""upstream_requests"": 1,
  ""source_request_sequence"": [
    {
      ""method"": ""GET"",
      ""path"": ""/show.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""GET"",
      ""path"": ""/schedule.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""GET"",
      ""path"": ""/get_ring_days.php"",
      ""show_no"": ""14909""
    }
  ],
  ""source_fetch_run"": true,
  ""get_ring_days_run"": true,
  ""update_schedule_run"": false,
  ""downstream_run"": false,
  ""result"": {
    ""upstream_status"": 200,
    ""parsed_rows"": 52,
    ""materialized_focus_day"": ""2026-07-03"",
    ""materialized_ring_day_rows"": 9,
    ""materialized_hs_get_ring_days_rows"": 9,
    ""refresh_existing"": true,
    ""hs_get_ring_days_rows"": 52,
    ""hs_get_ring_days_inserted"": 0,
    ""hs_get_ring_days_updated"": 52,
    ""hs_get_ring_days_skipped"": 0,
    ""counters"": {
      ""shows"": 1,
      ""days"": 6,
      ""rings"": 52
    },
    ""samples"": [
      {
        ""show"": ""5614000000706423"",
        ""day"": ""5614000000698539"",
        ""ring"": ""5614000000704478""
      },
      {
        ""show"": ""5614000000706423"",
        ""day"": ""5614000000698540"",
        ""ring"": ""5614000000704479""
      },
      {
        ""show"": ""5614000000706423"",
        ""day"": ""5614000000698541"",
        ""ring"": ""5614000000704480""
      }
    ],
    ""get_ring_days_rows"": 0,
    ""get_ring_days_upserts"": 0,
    ""get_ring_days_skipped"": 52,
    ""airtable_hs_get_ring_days_rows"": 52,
    ""airtable_hs_get_ring_days_upserts"": 52
  }
}","[
  {
    ""method"": ""GET"",
    ""path"": ""/show.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""GET"",
    ""path"": ""/schedule.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""GET"",
    ""path"": ""/get_ring_days.php"",
    ""show_no"": ""14909""
  }
]",9,,,,9,pass,,wec-step1-20260703T041647624Z,2026-07-03T04:16:47.624Z,recLp41QwgnS5R2Ut,,step1_get_ring_days,52,14909|2026-07-03|wec-step1-20260703T041647624Z,,,
rec0WRSuOW37kyqPQ,14909,2026-07-03T16:42:01.000Z,20260703,14909|20260703,2026-07-03,"{
  ""action"": ""wec-cadence-step1-step4"",
  ""focus_source"": ""airtable.focus_show.active"",
  ""cadence_window"": ""day"",
  ""trigger_reason"": ""cadence_day"",
  ""upstream_requests"": 1,
  ""source_request_sequence"": [
    {
      ""method"": ""GET"",
      ""path"": ""/show.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""GET"",
      ""path"": ""/schedule.php"",
      ""show_no"": ""14909""
    },
    {
      ""method"": ""GET"",
      ""path"": ""/get_ring_days.php"",
      ""show_no"": ""14909""
    }
  ],
  ""source_fetch_run"": true,
  ""get_ring_days_run"": true,
  ""update_schedule_run"": false,
  ""downstream_run"": false,
  ""result"": {
    ""upstream_status"": 200,
    ""parsed_rows"": 52,
    ""materialized_focus_day"": ""2026-07-03"",
    ""materialized_ring_day_rows"": 9,
    ""materialized_hs_get_ring_days_rows"": 9,
    ""refresh_existing"": true,
    ""hs_get_ring_days_rows"": 52,
    ""hs_get_ring_days_inserted"": 0,
    ""hs_get_ring_days_updated"": 0,
    ""hs_get_ring_days_skipped"": 0,
    ""counters"": {
      ""shows"": 1,
      ""days"": 6,
      ""rings"": 52
    },
    ""samples"": [
      {
        ""show"": ""5614000000706423"",
        ""day"": ""5614000000698539"",
        ""ring"": ""5614000000704478""
      },
      {
        ""show"": ""5614000000706423"",
        ""day"": ""5614000000698540"",
        ""ring"": ""5614000000704479""
      },
      {
        ""show"": ""5614000000706423"",
        ""day"": ""5614000000698541"",
        ""ring"": ""5614000000704480""
      }
    ],
    ""get_ring_days_rows"": 0,
    ""get_ring_days_upserts"": 0,
    ""get_ring_days_skipped"": 52,
    ""airtable_hs_get_ring_days_rows"": 52,
    ""airtable_hs_get_ring_days_upserts"": 52
  }
}","[
  {
    ""method"": ""GET"",
    ""path"": ""/show.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""GET"",
    ""path"": ""/schedule.php"",
    ""show_no"": ""14909""
  },
  {
    ""method"": ""GET"",
    ""path"": ""/get_ring_days.php"",
    ""show_no"": ""14909""
  }
]",9,[true],true,"[""recLp41QwgnS5R2Ut""]",9,pass,true,wec-step1-20260703T164200812Z,2026-07-03T16:42:00.812Z,recLp41QwgnS5R2Ut,[null],step1_get_ring_days,52,14909|2026-07-03|wec-step1-20260703T164200812Z,,,
