record_id,show_no,entry_no,entry_display,horse,horse_display,rider,rider_display,trainer,trainer_display,active
rec20ehq3ynW6QPW7,14909,2541,2541,Fireball,,Lucas Garcia,Lucas,Mario Garcia,Mario Garcia,1
rec26JITyiE4sJMw9,14909,2348,2348,Cupido De Jolie Z,,Katlynn Butler,Katlynn,Katlynn Butler,Katlynn Butler,1
rec26u95qyoi4Zpdx,14909,2573,2573,Ballyforan,,Teresa Martinoli,Teresa,Patrick R. Wilcher,Patrick R. Wilcher,1
rec2C8xe0wSoPWTi8,14909,1092,1092,Over Ruled,,Isabella Keyman,Isabella,Alison Jones,Alison Jones,1
rec2GEDCLqOTD54WW,14909,3217,3217,Sy,,,,,,1
rec2I74RoLLuXjE0g,14909,2086,2086,Psu Krymsun Blue Sky,,Isabella Adams,Isabella,Madison Daughdrill,Madison Daughdrill,1
rec2LVSvJYCzH6ntu,14909,1021,1021,Rover,,Kelly Prather,Kelly,Michael K. Kennedy,Michael K. Kennedy,1
rec2QkcnyX1waK5ev,14909,1591,1591,Irish Coffee Vhl,Coffee,Iliana Palumbo,Iliana,Alan Korotkin,CWF,1
rec2SnUDTF5XK7afR,14909,2294,2294,Onetta Vd Fruitkorf Z,,Bailey P. Tims-Ferira,Bailey,Declan Egan,Declan Egan,1
rec2XKiZ3N0mE6REQ,14909,2894,2894,Try Me,,,,,,1
rec2aORsCT9oH5I42,14909,3181,3181,Smeagle Van't Eigenlo,,,,,,1
rec2alpWgee7dQAmr,14909,2393,2393,United's Choice,,Dana Ventrice,Dana,Dana Ventrice,Dana Ventrice,1
rec2baIfOEJG63TMM,14909,2720,2720,Espresso,,Molly Frei,Molly,Sven Frei,Sven Frei,1
rec2c2MFlF74J1ChD,14909,1072,1072,Volodia D'argouges,,Clara Vidal,Clara,Daniela Roy,Daniela Roy,1
rec2cDkWFGecuTXv5,14909,1933,1933,Caligua,,Janie Stevenson,Janie,Jamie Reinheimer,Jamie Reinheimer,1
rec2eUucGK8LzHAZi,14909,2493,2493,In Clover,,,,,,1
rec2hsK2SEMEvJsQF,14909,3039,3039,Billy Adorable,,Sophie Smith,Sophie,Morgan Taylor,Morgan Taylor,1
rec2kXWkfpJjysxto,14909,2903,2903,Calisto Di Montie Z,,,,,,1
rec2oJQmqDACrFDkO,14909,1202,1202,Quizmaster,,Lainey Lovell,Lainey,Kacey Conway,Kacey Conway,1
rec2vyepthImFfxd5,14909,2743,2743,Stoli,,,,,,1
rec2ycsr5WvP5uEld,14909,1101,1101,Quido,,Reya Popat,Reya,Morgan Taylor,Morgan Taylor,1
rec32qsqLuGDJ9aQ7,14909,1766,1766,Diatendra,,Robert Mendoza,Robert,Robert Mendoza,Robert Mendoza,1
rec36l8EG5RpAgroN,14909,1109,1109,Odilon,,Soleil Katsur,Soleil,Jessica Cross,Jessica Cross,1
rec37oaBKQnkXuFLX,14909,2236,2236,Custom Fit,,,,,,1
rec3AjH1MdATg46Lv,14909,1676,1676,Nashua,,Natalia Perez,Natalia,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
rec3Ajj0at5slKfYA,14909,2736,2736,Olimpink Melloni,,Timothy Maddrix,Timothy,Timothy Maddrix,Timothy Maddrix,1
rec3DpKWemv7a6IRn,14909,2173,2173,Danilo Khr,,Megan Gardiner,Megan,Megan Gardiner,Megan Gardiner,1
