record_id,active,focus_show_key,mirror_focus_show_key,show_no,show_name,subtitle,show_start,show_end,focus_day,source
rec883ZMiVwgh8wRp,1,horseshowing|14909,horseshowing|14909,14909,WEC Ocala Summer 4,2026-07-01,2026-06-30,2026-07-05,2026-07-01,airtable.focus_show
