record_id,show_no,rider,rider_display,tag,active
recfeMZuv1V7kRVao,14906,Katie Drummond,Katie,,1
recflgCvkeR6BJO47,14906,Kristen Litteken,Kristen,,1
recfmpHccsWBBEZ8A,14906,Kyle Dewar,Kyle,,1
recfn31wbWzRswJJ1,14906,Anne W. Eldridge,Anne,,1
recfrrrCvA6xEVPB3,14906,Sofia Parise,Sofia,,1
recg59HBxOm9PG0aB,14906,Molly Adams,Molly,,1
recgDIs2S8W0GaeCz,14906,Sophie Smith,Sophie,,1
recgWS0eomDZ0KN96,14906,Bowers A. Cone,Bowers,,1
recgdnXFKviBsM1pd,14906,Madison Cohen,Madison,,1
recgr1j4YRVMWvW1P,14906,Maria Balleza,Maria,,1
recgvL9zCVq8cPEyZ,14906,Guiliana Itzo,Guiliana,,1
recgwMtX6ewmLIDvH,14906,Susannah Cooper,Susannah,,1
rech5IrfxPETA39wn,14906,Ciaran Flynn,Ciaran,,1
rechDlKMAvhUM4Mji,14906,Kelsey Duffy,Kelsey,,1
rechI5JK3oX8sujyd,14906,Camille Gabrie,Camille,,1
rechMaBOPshWSbNGK,14906,Margaret L. Swanson,Margaret,,1
rechnWuL5DdqOxT4V,14906,Brittany G. Wyatt,Brittany,,1
rechp7Vc1sVhhq9q4,14906,Brian Murphy,Brian,,1
rechqgzesv0gfUZwq,14906,Nicole Presa Tejada,Nicole,,1
rechuzUPNLOsASgzX,14906,Anne L. Bingler,Anne,,1
rechwnqfyZjTTKeIr,14906,Andres A. Correa,Andres,,1
rechzGJ6nB5ZniPYe,14906,Hector Florentino,Hector,,1
reciBZ8QpFwqIA4Ew,14906,Annaliz Alberts,Annaliz,,1
reciFnFY2wXYdozii,14906,Noemi Koziol,Noemi,,1
reciLpQETY1uEIqrJ,14906,Madison Olvert,Madison,,1
reciYNTcLBgGxIdBQ,14906,Audrey Turner,Audrey,,1
recing1PXwupaqjba,14906,Lourdes Lopez,Lourdes,,1
recip657fGkaQRua3,14906,Valentina Autiero,Valentina,,1
recipdUIV44DeFGfq,14906,Sharn L. Wordley,Sharn,,1
recir0Emss79Ih2b9,14906,Charlotte Mack,Charlotte,,1
recisB6O1frXIGQpJ,14906,Katherine Standley,Katherine,,1
recivIS48AouxAUBQ,14906,Abigail Sterling,Abigail,,1
reciw6rXmSt6wROlN,14906,Dana Ventrice,Dana,,1
reciwY4N97nHnfqdX,14906,Marie Lawlor,Marie,,1
recj0huhTEnvjmgCe,14906,Kirk Webby,Kirk,,1
recj6C9Do5xzRdjbN,14906,Phillipa Greenberg,Phillipa,,1
recjIhYtwuar8948X,14906,Frances Derrer,Frances,,1
recjKv2e3jfgm3H8j,14906,Alexandria Gonzalez,Alexandria,,1
recjL9YTEPKBmsA7A,14906,Khloe Brinkmann,Khloe,,1
recjObU6v016KjDEF,14906,Emily F. H. Buxton,Emily,,1
recjVUwSgfYOO7TXn,14906,Olivia Israel,Olivia,,1
recjcDG5Oqd7HV3jC,14906,Emma Ecarius,Emma,,1
recjcj45sBhpQrs0F,14906,Lindsay Woinarowicz,Lindsay,,1
recjgIY4F0kPfUp55,14906,Lindsay Standley,Lindsay,,1
recjjPMDbFyKkl8lN,14906,Luciano Dome,Luciano,,1
recjlTvTCF5JyyZhz,14906,Katherine Addington,Katherine,,1
recjmkO8nfWJ8eRTr,14906,Kitt Ritter,Kitt,,1
recjw1We9NSeCvXYA,14906,Blythe Novick,Blythe,,1
reck2Oohvt2yj474g,14906,Morgan Cusick,Morgan,,1
reck7CWVqseCHyMVg,14906,Rita de Goes,Rita,,1
reckMRVODtVnrCtbb,14906,Juan M. Bolanos,Juan,,1
reckR5d1FrfCNnjWe,14906,Kathryn Camunas,Kathryn,,1
reckTX8q1hHSEHPSA,14906,Claire Doran,Claire,,1
reckUXCBVWgpOAhP8,14906,Ava Parker,Ava,,1
reckWIEgC8AtVzK5d,14906,Jessica Heap,Jessica,,1
reckjg3dLSRWJr9kX,14906,Ana Elena Armas,Ana,,1
reckyoekd19RylkMS,14906,Kinser Vale,Kinser,,1
reclIcIUWajd0pWG3,14906,Ryan Haselden,Ryan,,1
reclLfj1GjA4bZwOH,14906,Molly A. Kenney,Molly,,1
reclSOb4GWH74Vfnm,14906,Ada Rose Walker,Ada,,1
reclT1ePqkZKMN7nA,14906,Chloe Peterson,Chloe,,1
reclWXLaY1toeG4F0,14906,Isabella Keyman,Isabella,,1
reclZp0eQIJMvkdeG,14906,Miley Davidyan,Miley,,1
recljNPWmSNvK6A9m,14906,Elle Bassion,Elle,,1
reclzewcZLj2VWKNz,14906,Wendell Abraham,Wendell,,1
recm5LlH0tNXEDJT0,14906,Campbell Lear,Campbell,,1
recm5bS9waZAZiTYu,14906,Carlota Padron,Carlota,,1
recmKdF508Few61hD,14906,Sarah Kraemer,Sarah,,1
recmb5vK1TYiSD47T,14906,Francesca Chiatti,Francesca,,1
recmbNX4piYJQ41A7,14906,Juan Benítez,Juan,,1
recmkwpSa6JYJNHCD,14906,Taylor Manning,Taylor,,1
recmy93tzMkYZukPY,14906,Bryce P. Richardson,Bryce,,1
recn0NKepR3DQJiul,14906,Valeska Furlong,Valeska,,1
recn0cD6aeT6wfqk1,14906,John M. Struzzieri,John,,1
recnA20IykjkAhaF3,14906,Rob Billings,Rob,,1
recnHmk4TDLEAymHK,14906,Daniela Roy,Daniela,,1
recnWmZ9TpWY6ilZ6,14906,Cristobal Castro,Cristobal,,1
recnaYU8vPhsPNIdN,14906,Anna Scott Ault,Anna,,1
recnfQrsqInUBQK5e,14906,Flavio Montenegro,Flavio,,1
recnpNZ5EJQ6vUwD4,14906,Brooklin Hernandez,Brooklin,,1
recnq0SxsppmltiqF,14906,Addison Reed,Addison,,1
recnzaHCIumNpAjr4,14906,Mia Felipe,Mia,,1
reco40AZFnYO1VXuv,14906,Diego Loria,Diego,,1
recoEG978VWcbWV8X,14906,Lauren E. Hough,Lauren,,1
recoIRjDD1WpA7gR6,14906,Amanda Gomez,Amanda,,1
recoNEIuUpTxc4I4q,14906,Cat Zampieri,Cat,,1
recoNjZbKwEyCsnDR,14906,Ariane Harris,Ariane,,1
recoZrUYI8oPw5BWZ,14906,Eva Bernstein,Eva,,1
recoi16CYNCvdlZJc,14906,Chiara Zuccolotto,Chiara,,1
recoplw0C0H8tom54,14906,Tyla Hackett,Tyla,,1
recpClmYzvicJYruv,14906,Mari Gromkowski,Mari,,1
recpHNIIZeH8CbPqR,14906,Stephanie Frey,Stephanie,,1
recpSVfbFbwfpYVBj,14906,Gonzalo Guevara,Gonzalo,,1
recpd7J1VrCuAvmcO,14906,Victoria Fazio,Victoria,,1
recpgVv0PoTAjefFa,14906,Ella Walker,Ella,,1
recpjb54dkhaQrJ0b,14906,Tyra Cleary,Tyra,,1
recprk8Tvo9TV0dFe,14906,Robert P. Stucky,Robert,,1
recps55oii224WXAJ,14906,Isabella Agliano,Isabella,,1
recq3Kwj7QfrgwWtt,14906,Cathy Kubacak,Cathy,,1
recqOxxtUOYT72PUN,14906,Kimberley Pickens,Kimberley,,1
recqbxVBgZQBatkFP,14906,Jackie Sawyer,Jackie,,1
recqkcALf0KGMSP5o,14906,Maddie Yarborough,Maddie,,1
recqsQJCmH0zsgQee,14906,Vannakay Hurnevich,Vannakay,,1
recqv4i5FTWrNGQSF,14906,Stacey L. Reser,Stacey,,1
recqv8mkyhPNuHHzH,14906,Andrea Hirsch,Andrea,,1
recr07kSQUFbPxfgq,14906,Belen Guarderas,Belen,,1
recrHYQZEkbg68kV9,14906,Josephine Demmo,Josephine,,1
recrRxrDU3Bbz5Yce,14906,Kelly Saporito,Kelly,,1
recrV61WHjIJdaJga,14906,Dorothy Douglas,Dorothy,,1
recrVgVphGg6JJy1k,14906,Ana Sofia Rodriguez,Ana,,1
recrf7PgKC15AUlP3,14906,Reya Popat,Reya,,1
recrkiIsEe2KF5z4b,14906,Kaleigh Holroyd,Kaleigh,,1
recrnFLPKd1yT29th,14906,Laura Linback,Laura,,1
recroSHpES6tulq9z,14906,Lukene Arenas,Lukene,,1
recruAjwKHbVtAngD,14906,Brielle Watkins,Brielle,,1
recrvwnO1g9OSNswQ,14906,Alexandra Hird,Alexandra,,1
recrxStYnnbtC31mN,14906,Selcuk Koksalan,Selcuk,,1
recs2gLHCw8SRWe3a,14906,Christine M. Reilly,Christine,,1
recs9meILMT15Y84h,14906,Danae Oliveri,Danae,,1
recsO1C4R1X36JbFl,14906,Rebecca Conway,Rebecca,,1
recsOmoDFyGYzdjTp,14906,Alyssa Amberge,Alyssa,,1
recsZWzfb3MPtdoRj,14906,Abby Grabowski,Abby,,1
recsfAA9iVQUzRFfI,14906,Danielle Platt,Danielle,,1
recsnjYEp1bn5r3eT,14906,Madison Wayda Smith,Madison,,1
recsoGpzF7G0PjVs0,14906,Ameera Chin,Ameera,,1
recsqboni2em23Dth,14906,Clark Montgomery,Clark,,1
rect03lMQpTFAs8ti,14906,Elin Mossberg,Elin,,1
rectCb1wW269hD03a,14906,Clara Sipple,Clara,,1
rectJZmU38sTYCk2K,14906,Gabriella Rivera,Gabriella,,1
rectLFrMEjn7PuMvr,14906,Katie Moniz Floyd,Katie,,1
rectP0g6k2KgWDlqi,14906,Stephanie Ezzo,Stephanie,,1
rectQMRKMJcOriLlq,14906,Tiffany Townson,Tiffany,,1
rectkaEQRoM6ggO0b,14906,Jessica Cross,Jessica,,1
rectmEwV3h7WWAyp8,14906,Sofia Fayad,Sofia,,1
rectoBj1C2z2vZ4HO,14906,Michael J. Mccormick,Michael,,1
rectqhcQlWXJdiaxl,14906,Katherine Brinkmann,Katherine,,1
rectvNxnKQSB98E47,14906,Scarlett Yana,Scarlett,,1
recu08MrN0g4FlTr5,14906,Mia Baez,Mia,,1
recu4LT4UbFIY5xsX,14906,Francisco Vaca,Francisco,,1
recuB93tp86huMHOF,14906,Brittni A. Raflowitz,Brittni,,1
recuCjfT3Zi0PZ7TV,14906,Jenny Miller,Jenny,,1
recuOmyiBbHhkiEJK,14906,Ana Sofia Perez,Ana,,1
recuRfqCXumIZugTG,14906,Pamela Mattel,Pamela,,1
recudKxq4aIcwHDSV,14906,Francisco E. Toro,Francisco,,1
recukBaoFzRGru2uh,14906,Emma Parker,Emma,,1
reculOoDct2P25DGc,14906,Audrey Haywood,Audrey,,1
recusXJB2e7ym5WkL,14906,Gabriela Mccloskey,Gabriela,,1
recuuXZuhtdqgphBs,14906,Sarah Kerins,Sarah,,1
recuyfo3nv68HVefs,14906,Evana Somareddy,Evana,,1
recv2Qp5YXU9QbViB,14906,Schuyler Dayner,Schuyler,,1
recvD6KL2dqqPvN0v,14906,Justine L. Dutton Barnard,Justine,,1
recvGTTxZSbHtC8Ym,14906,Vicente Guillen,Vicente,,1
recvPEe5AM3OgbEpI,14906,Jennifer Tate,Jennifer,,1
recvPk4behpKl5tTy,14906,Jessica L. Roth Thomas,Jessica,,1
recvQT9BbjlLzBWkJ,14906,Anslee Bell,Anslee,,1
recvZYIJFRTfwCpkw,14906,Juan J. Bancalari,Juan,,1
recvrmp3sgOmigpg4,14906,Nadine Beck,Nadine,,1
recvvZ2Rt9VyNxKue,14906,Elizabeth Solomon,Elizabeth,,1
recvxuvEt674Zkc3J,14906,Claire Arnold,Claire,,1
recvzY7VV91XCa5aH,14906,Addy Dewalt,Addy,,1
recw0WGQE7cSRXkqe,14906,Katie M. Savarise,Katie,,1
recw1RkTLz6AB4VfY,14906,Priscilla Broger,Priscilla,,1
recwAwQ18eeOC9QU4,14906,Adelyn Miller,Adelyn,,1
recwXqtaxLJy9JnT1,14906,Kirsten L. Malacarne,Kirsten,,1
recweHlv4BRsQoksS,14906,Anna Mazor-Allhusen,Anna,,1
recwg7qokrsfkrqNT,14906,Natalia Perez,Natalia,,1
recwj9P1QCrZn1Tfd,14906,Kendall Crowell,Kendall,,1
recxHoEIFUSL0yeKt,14906,Stella Stinnett,Stella,,1
recxILKo5fImj0Xlg,14906,Camila Inestroza,Camila,,1
recxLjC7HUMdCYgIG,14906,Jana Schwartzberg,Jana,,1
recxNEqG5Syb1Sa3u,14906,Todd D. Minikus,Todd,,1
recxXib2W6xrD6opu,14906,Addison Benio,Addison,,1
recxZJzN67B3dP2k5,14906,Grace Everhart,Grace,,1
recxoNeIVLQ2TXQhe,14906,Sarah Gordon,Sarah,,1
recxq3x3oKp3xoKiz,14906,Emilio Medina,Emilio,,1
recxzzbGbfXwvPmbw,14906,Ryan Michael Genn,Ryan,,1
recyB7G0HT109oTGz,14906,Bailey P. Tims-Ferira,Bailey,,1
recyCRNKIwxuHWSZm,14906,Ainsley Colvin,Ainsley,,1
recyChuS0cEcXAyR5,14906,Kathleen A. Rice,Kathleen,,1
recyGVYLmZDyh1vIT,14906,Annalise Kapsokavathis,Annalise,,1
recyJaFvQ2RYfJpTw,14906,Jolene Plante,Jolene,,1
recyQ8PVWq12G0typ,14906,Mauricio Gruener,Mauricio,,1
recyZ1h5oigC6Gysp,14906,Elaina Davis,Elaina,,1
recyZIUbNSKQsUStt,14906,Vivian Heyer,Vivian,,1
recyd1akfUaUasyyP,14906,Ella Davis,Ella,,1
recyeNVotnVgNhjjo,14906,Lila Isaac,Lila,,1
recygw9bvT3ZSiJEC,14906,Kennedy Callis,Kennedy,,1
recyyfu2HOLFiJ5za,14906,Lindsay Meyer,Lindsay,,1
recz2I8wN6TVGLg4t,14906,Aubrey Frank,Aubrey,,1
reczCzo5iiSfHV7ul,14906,Mary Collier Pope,Mary,,1
reczNEv98kgm9cPGM,14906,Scott Diffey,Scott,,1
reczNxdkVce2RRYW0,14906,Hannah Morejon,Hannah,,1
reczVFHP2jM0E4cX6,14906,Josselyn Mersereau,Josselyn,,1
reczXM3prGmBnwRWV,14906,Frederica Alcalay,Frederica,,1
reczaezaIlujYbict,14906,Graciela Bolanos,Graciela,,1
reczdYNCGFEUyxVMl,14906,Debbie Smith,Debbie,,1
reczfPsdP8FSWYkKZ,14906,Allison Donahue,Allison,,1
reczxBmF34jQEchbp,14906,Carrie Riddle,Carrie,,1
