record_id,show_no,entry_no,entry_display,horse,horse_display,rider,rider_display,trainer,trainer_display,active
rec9g3cCnYaJqzg5B,14907,2543,2543,Billy Snowdonia,,Camille Maynard,Camille,Camille Maynard,Camille Maynard,1
rec9nDSYoFWGwzGAh,14907,2303,2303,Nielson Wh,,Margaret L. Swanson,Margaret,Mike Holtkamp,Mike Holtkamp,1
rec9rHx6aDDm4lD8r,14907,1096,1096,Cold Play,,Isaac Leffkowitz,Isaac,Isaac Leffkowitz,Isaac Leffkowitz,1
rec9xf36CYtWUkvnm,14907,1863,1863,,,,,,,1
recA6Nqh637ic9n2z,14907,2037,2037,Fernhill Touch Of Grandeur,,Kendall Stephens,Kendall,Maya Denis,Maya Denis,1
recA9WN5yyh58eP0i,14907,2365,2365,Qiana,,Marcus Gruenthal,Marcus,Marcus Gruenthal,Marcus Gruenthal,1
recA9kx2oc6OtflH9,14907,2146,2146,,,,,,,1
recAAbnrLYYBRf9jM,14907,2943,2943,Gladrags,,Stephanie Frey,Stephanie,Stephanie Frey,Stephanie Frey,1
recAEIaYalYre2llI,14907,2709,2709,Cfh Ricardo Two You,,Annika Quanbeck,Annika,Juan E. Hidalgo,Juan E. Hidalgo,1
recAFC6AKzcuuFK3K,14907,2606,2606,Posh,,Josephine Lurie,Josephine,Jasmine Walsh,Jasmine Walsh,1
recAGLH2rzPGwpBsz,14907,3022,3022,Netezwiggy Vd Watermolen,,Dorothy Douglas,Dorothy,Jelmer Hoekstra,Jelmer Hoekstra,1
recAJVmuF07Cg84od,14907,202,202,Global Ph Cocofino,,Tyla Hackett,Tyla,David Cameron,David Cameron,1
recALnitG3TN7XQ4p,14907,1255,1255,Nr Golden Graham,,Ella de Hechavarria,Ella,Courtney de Hechavarria,Courtney de Hechavarria,1
recARRtM6on1LSMRP,14907,2994,2994,Stapleton Asha,,Lilly Mack,Lilly,Dennis Mitchell,Dennis Mitchell,1
recAUNBS3GXlJCmZj,14907,1430,1430,Karlotta Cl,,Alejandra Ortiz Orozco,Alejandra,Manuel G. Torres,Manuel G. Torres,1
recAZNrHFA3dH55Rq,14907,1795,1795,Mazatlan Ps,,Violetta Bergonzoli,Violetta,Morgan Taylor,Morgan Taylor,1
recAZsGtb0YW2qXwB,14907,2252,2252,Talk Soon,Talk Soon,,,,,1
recAaq5pWLL9bFKdl,14907,1439,1439,Il Dolce,,Lauren Flesher,Lauren,Matthew Le Master,Matthew Le Master,1
recAf5xbq5TLnFkW9,14907,168,168,Chatadel Ps,,Erynn L. Ballard,Erynn,Sydney Rowland,Sydney Rowland,1
recAh6G3L98CK7aqL,14907,1728,1728,Simpatico,,Stephanie Frey,Stephanie,Stephanie Frey,Stephanie Frey,1
recAj54jGkp8UD0u9,14907,2797,2797,Jolita,,Grace Everhart,Grace,Rob Billings,Rob Billings,1
recAlA8aDSqItWKLd,14907,1918,1918,The Flying Dutchman,,Bryce P. Richardson,Bryce,Bryce P. Richardson,Bryce P. Richardson,1
recAqDdmBqy3B5hH6,14907,1567,1567,Octavius Scf,,Antonio J. Martinez,Antonio,Antonio J. Martinez,Antonio J. Martinez,1
recAroYe1116GH63r,14907,2905,2905,Filou Moussardiere,Filou Moussardiere,,,,,1
recAvz0vP9muqD2vt,14907,110,110,Maestro B,,Diego Loria,Diego,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recB0RNekTiukvqCp,14907,170,170,Genius De Rance,,Erynn L. Ballard,Erynn,Sydney Rowland,Sydney Rowland,1
recB4gLYkAbUQD5P7,14907,3328,3328,Ardeo Taycan,Ardeo Taycan,,,,,1
recB8gxG5LW95xbnl,14907,2818,2818,Fearless,Fearless,,,,,1
recBEFytHdCyQqvMe,14907,218,218,Santana,,Elli Yeager,Elli,Amanda Flint,Amanda Flint,1
recBKYF2PYQxmUqv0,14907,101,101,Jip Van T & L Z,,Celso Ariani,Celso,Celso Ariani,Celso Ariani,1
recBPLymAty28jZIq,14907,1572,1572,Unica Z,,Antonio J. Martinez,Antonio,Antonio J. Martinez,Antonio J. Martinez,1
recBRYaumBF4oWkcx,14907,2738,2738,Captivate,Captivate,,,,,1
recBaBPQ2PRwMqdhN,14907,3218,3218,Syncopation,Syncopation,,,,,1
recBc8B5JwLXimn9V,14907,3003,3003,Leporsche Th,,Ella Saidi,Ella,Raishun Burch,Raishun Burch,1
recBfBZQnclsaJ7hC,14907,1048,1048,Specialist,Tommy,Kate Marisch,Kate,Alan Korotkin,CWF,1
recBhjBj2yY4p1S1s,14907,2075,2075,Colbert Q,,Sophia A. Thomson,Sophia,Darragh Kerins,Darragh Kerins,1
recBjezp7voIF02N8,14907,190,190,Belle Esprit,,Richard A. Spooner,Richard,Richard A. Spooner,Richard A. Spooner,1
recBkSLGFToTKNsUL,14907,1236,1236,Wailea,Wailea,,,,,1
recBpewCzHhSUtPrB,14907,3507,3507,Diamantho Vg Z,Diamantho Vg Z,,,,,1
recBrlPfyzwPNCO75,14907,125,125,Conthinder,,Sophia Ayers,Sophia,Ben Taylor,Ben Taylor,1
recBsU2Jj6yCwEiMr,14907,1052,1052,Captain Morgan,,Gabriel Zampieri,Gabriel,Daniela Roy,Daniela Roy,1
recBxVwJnmFtcPszU,14907,3225,3225,Landslide,Landslide,,,,,1
recBybovGA3QF4KoF,14907,1276,1276,Patron,,Joy Rollefson,Joy,Ben Taylor,Ben Taylor,1
recC24kVXhDADHYQG,14907,220,220,Noucka Ut Frankryk,,Juan Vegas,Juan,Pablo J. Barrios,Pablo J. Barrios,1
recC2byGBYCvuxEuU,14907,2944,2944,Hello Sunshine,,Stephanie Frey,Stephanie,Stephanie Frey,Stephanie Frey,1
recCB9HyG6Q3UySnn,14907,2963,2963,Diadora,,Jordan Petersen,Jordan,Jared P. Petersen,Jared P. Petersen,1
recCBxxMJ1CtUSSZR,14907,2735,2735,Newcomer Z,,Xavier Gomez,Xavier,Dana Kurrle,Dana Kurrle,1
recCGHfmjgSEuux59,14907,2984,2984,Vdl Escape Z,,Savannah Groselle,Savannah,Savannah Groselle,Savannah Groselle,1
recCGWE1dhsYE4exQ,14907,3103,3103,Jack Daniels,Jack Daniels,,,,,1
recCHDzOJSCmcfF8D,14907,1047,1047,Sandenal,Snoop,Tanner Korotkin,Tanner,Alan Korotkin,CWF,1
recCK9Bbw2Ctvpst0,14907,1347,1347,Oscars Afterparty,,Cullen Drescher,Cullen,Derek Reed,Derek Reed,1
recCKsDYIvnhxHHYi,14907,114,114,Mestizo Ls,,Lukene Arenas,Lukene,Lukene Arenas,Lukene Arenas,1
recCPYDQqze5U10UO,14907,1456,1456,Best Kept Secret,,Audrey Price,Audrey,Wendy J. Hechler,Wendy J. Hechler,1
recCWibIx9ZSSHJwS,14907,1555,1555,Katch Can-Do,,Olivia Israel,Olivia,Jenny Miller,Jenny Miller,1
recCWzEeFLRL2YGDr,14907,1563,1563,Herlich,,Kennedy Callis,Kennedy,Stephen Dicarlo,Stephen Dicarlo,1
recCXnGJSdTBJQL6t,14907,1300,1300,Helium De La Virée Au Vent,,Emma J Lopez,Emma,Daniela Roy,Daniela Roy,1
recCY7zbeSXS3tfDd,14907,1472,1472,Nova Rain,,Lilly Bradish,Lilly,Rileigh Amorginos,Rileigh Amorginos,1
recCZIv5H1vyEdNse,14907,3433,3433,Cortero,Cortero,,,,,1
recCcWOumf0LuMidU,14907,2882,2882,Crush,,Scott Diffey,Scott,Scott Diffey,Scott Diffey,1
recCdbr6CdaNbQ4Ix,14907,3379,3379,All In Horses Hulysse Des Joncs,All In Horses Hulysse Des Joncs,,,,,1
recCke5DtPAUI7Pty,14907,1708,1708,Glamour Van De Kakebeek,,Annalise Kapsokavathis,Annalise,Anne L. Bingler,Anne L. Bingler,1
recCmdRjYGpsudvSd,14907,3383,3383,Afterglow,Afterglow,,,,,1
recCn1vBgRO4HmWDo,14907,182,182,Sanella 6,,Mary Frances Looke,Mary,Sydney Rowland,Sydney Rowland,1
recCnnePf7K82RFVC,14907,2974,2974,St. Nick,,Kalli Core,Kalli,Bobby Boulger,Bobby Boulger,1
recCq52WuubpC3gZ0,14907,2802,2802,Conchita Blue Ps,,Julianne Lurie,Julianne,Jasmine Walsh,Jasmine Walsh,1
recCsSwjsbcad6kVC,14907,2120,2120,Freeman,,Caroline Willard Briles,Caroline,Caroline Willard Briles,Caroline Willard Briles,1
recCujvGOmv06gqb6,14907,175,175,Castlefield Dream,,Captain Brian Cournane,Captain,Captain Brian Cournane,Captain Brian Cournane,1
recCvPdmSpujeWcbR,14907,3415,3415,Macabu,Macabu,,,,,1
recCwmz5hAOJ9DEol,14907,1758,1758,Gof Perle D'amour,,Allison Donahue,Allison,Megan Wexler,Megan Wexler,1
recD8QLvOlOYU5hLo,14907,1470,1470,Sashay Sls,Sashay Sls,,,,,1
recDcvuGk0pbvPwVV,14907,1802,1802,Toronto's Bay Watch,Toronto's Bay Watch,,,,,1
recDe1y6uIdQHGe9n,14907,3327,3327,Sunday Best,Sunday Best,,,,,1
recDeEoTJnJUvD3nI,14907,1200,1200,Cinderella's Boyfriend,,Lindsay Woinarowicz,Lindsay,Kacey Conway,Kacey Conway,1
recDg97u6E8ueRkPR,14907,1508,1508,Guerrera,,Dakota Sheikh,Dakota,Mario Garcia,Mario Garcia,1
recDrDugMSrjj5r70,14907,1644,1644,Business Concept Z,,Catalina Arzu,Catalina,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recDwDMZvyoaSoh3B,14907,1278,1278,Remus Van't Merelsnest,,Sophia Ayers,Sophia,Ben Taylor,Ben Taylor,1
recDwpje2NX8oFmje,14907,1448,1448,Cattrepel,,Elle Bassion,Elle,Taylor St Jacques,Taylor St Jacques,1
recDzMHWC9M9N2YQB,14907,2631,2631,Zhardas Kil,,Ashlynn Meuchel,Ashlynn,Ashlynn Meuchel,Ashlynn Meuchel,1
recE0VaX8Y1xYPUCM,14907,1057,1057,Epik,,Côme Bettant,Côme,Daniela Roy,Daniela Roy,1
recE1MaNADKY9B2V1,14907,131,131,Mtm Pablo,,Tracy Fenney,Tracy,Michael J. Mccormick,Michael J. Mccormick,1
recE2BhgAO7GfSHM0,14907,3297,3297,Material Girl,Material Girl,,,,,1
recE3kUkNcZeNsPCh,14907,2089,2089,Under The Sea,,Kennedy Miller,Kennedy,Madison Daughdrill,Madison Daughdrill,1
recE62RogZyu0j9w7,14907,1582,1582,Harmony De Muze,,Jake Evans,Jake,Jake Evans,Jake Evans,1
recE6rTI9nxl3ddcz,14907,1285,1285,Rock Bottom,,Farrah Whiddon,Farrah,Katie Moniz Floyd,Katie Moniz Floyd,1
recEBnEGKib6TlHbN,14907,2287,2287,Dayton 30,Dayton 30,,,,,1
recEDxqpF2gZV7nU1,14907,1323,1323,Uncle John's Band,,Camille Maynard,Camille,Camille Maynard,Camille Maynard,1
recEGqQL7rG7xysMK,14907,3167,3167,Sunday Rose,,Shiloh Roseboom,Shiloh,Camille Maynard,Camille Maynard,1
recEI0YkmBLtGklD6,14907,1848,1848,Mystery Man,,Schuyler Dayner,Schuyler,Heather Dayner,Heather Dayner,1
recEPsQgrMuuOT3X4,14907,180,180,Ib Mercedes,Ben,Tanner Korotkin,Tanner,Alan Korotkin,CWF,1
recEQeYA6DQnvwbRg,14907,3156,3156,Coupis,,Robert Blanchette,Robert,Tammy Blanchette,Tammy Blanchette,1
recEYzAWJtKTMKxhT,14907,1569,1569,Rondalla Ls,,Victoria Fazio,Victoria,Antonio J. Martinez,Antonio J. Martinez,1
recEZqAaLXIqWFEM1,14907,1462,1462,Pavarotti Van De Schutskooi,,Cormac Hanley,Cormac,Thea N. Stinnett,Thea N. Stinnett,1
recEdw7ABaZUmblEB,14907,3194,3194,Castillo,Castillo,,,,,1
recEffmo1q5bLQKId,14907,2131,2131,Unbridled Bond,,Ainsley Colvin,Ainsley,Maisie Wagner,Maisie Wagner,1
recEiVFckiGl6vosq,14907,2114,2114,Picture Me,,Marli Scott,Marli,Katie Rudnick,Katie Rudnick,1
recEkFnTV0eOxmAVo,14907,104310431043,104310431043,,,,,,,1
recEkFqamrTfpSxMi,14907,1744,1744,Diatoon Blue Ps,,Madison Rose,Madison,Madison Rose,Madison Rose,1
recEmCbMAWDw9uh5N,14907,1905,1905,Havane De Cuvry,Havane De Cuvry,,,,,1
recEmcKd7RW2NEeOK,14907,2726,2726,Lightning Pj,,Chloe Mouton,Chloe,Chloe Mouton,Chloe Mouton,1
recEoFwhtXkzQI3E6,14907,1082,1082,Skat 15,,Laura Linback,Laura,Troy Linback,Troy Linback,1
recEowePriWsC8ik3,14907,1778,1778,Lisdeen Lady Kvj,,Ellie Zimmerman,Ellie,Antonio J. Martinez,Antonio J. Martinez,1
recEqZqbeLMd1XiVB,14907,126,126,Hendrick Des Forets,,Jodie Camberg,Jodie,Megan Wexler,Megan Wexler,1
recErvqm79bH2fW1B,14907,3029,3029,Cak-Mak,Cak-Mak,,,,,1
recEtrgSLDlku4M8H,14907,1418,1418,Vdl Friedakilly R Z,,Ana Sofia Rodriguez,Ana,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recEwOsVOO6ZyT8A3,14907,1852,1852,Top New Tina,,Lola Bacardi,Lola,Alexa Marino Bacardi,Alexa Marino Bacardi,1
recEzPgkWwYBSTMGr,14907,1121,1121,Cardinal,Cardinal,,,,,1
recF0W8eoTTbrb02f,14907,1181,1181,Kentucky N,,Wilton J. Porter,Wilton,Wilton J. Porter,Wilton J. Porter,1
recF1KOSrxolwmkkL,14907,3237,3237,Balou For Pleasure,Balou For Pleasure,,,,,1
recF2g68sPDG6VP8g,14907,2074,2074,Carlina,,Nadine Beck,Nadine,Darragh Kerins,Darragh Kerins,1
recF4bd7IJf4Vmg1L,14907,129712971297,129712971297,,,,,,,1
recF4cj2RXKDMSliP,14907,2998,2998,Granslam De Lezellec,,Lilly Mack,Lilly,Dennis Mitchell,Dennis Mitchell,1
recF8OUcyPZuRkfxm,14907,1440,1440,Maeberry,,Ryan Haselden,Ryan,Matthew Le Master,Matthew Le Master,1
recFB0TgRNnTOkKPZ,14907,2050,2050,Ehayla,Ehayla,,,,,1
recFC4S68ul0cqpsl,14907,2641,2641,Gk Charmeur,Gk Charmeur,,,,,1
recFErNmkCCvUfXDw,14907,1719,1719,Harthill Magician,,Justine L. Dutton Barnard,Justine,Justine L. Dutton Barnard,Justine L. Dutton Barnard,1
recFHYHmKsAqbUX2M,14907,2226,2226,Dress Blue,Dress Blue,,,,,1
recFHbfpKiKSr9rgq,14907,1779,1779,Lowie Van De Opstal,,Zeynep Mira Ozyurt,Zeynep,Antonio J. Martinez,Antonio J. Martinez,1
recFIql8NQczd9Ery,14907,1426,1426,Orchidee Vd Bisschop,,Devin A. Seek,Devin,Stefano Baruzzo,Stefano Baruzzo,1
recFIucAwqNnrCEri,14907,1743,1743,Tillman,,Aidan Murphy,Aidan,Candice King,Candice King,1
recFPompwNuUcxVJg,14907,1576,1576,Cadenza,,Amelia Ruth,Amelia,Kelsey Duffy,Kelsey Duffy,1
recFTySYGOjzn9lnR,14907,185,185,Crossover 4,,Chloe D. Reid,Chloe,Chloe D. Reid,Chloe D. Reid,1
recFWVWeiAyXXNZ1q,14907,1753,1753,Cecilija,,Tyra Cleary,Tyra,Terry Gonzalez,Terry Gonzalez,1
recFZqfjjBg2iwfJO,14907,2725,2725,Coeur D'honneur,,Jennifer Phethean,Jennifer,Jennifer Phethean,Jennifer Phethean,1
recFa588ULfAZelY7,14907,1742,1742,Mason,,Aidan Murphy,Aidan,Candice King,Candice King,1
recFb6XxY2PYTnFAi,14907,2879,2879,Mick Jagger,,Sharn L. Wordley,Sharn,Sharn L. Wordley,Sharn L. Wordley,1
recFfJUbnQtbefgoX,14907,1509,1509,Amuze Bouche,,Annastasia Valentine,Annastasia,Wendy J. Hechler,Wendy J. Hechler,1
recFilGQOdQJWtF4n,14907,1698,1698,Orchard Hills Best Dressed,,Ryan Haselden,Ryan,Lindsay Haselden,Lindsay Haselden,1
recFjNjYx9SKPOSZJ,14907,174,174,Gallaxia De Ferval Z,,Luis Sabino Goncalves,Luis,Luis Sabino Goncalves,Luis Sabino Goncalves,1
recFn1mUqnRymx1oy,14907,1908,1908,Gosset Rose,,Evana Somareddy,Evana,Heather Dayner,Heather Dayner,1
recFtnmzhTDGlhFbC,14907,1008,1008,Lost Boy,,Kimberly S. Maloomian,Kimberly,Kimberly S. Maloomian,Kimberly S. Maloomian,1
recG0ObOIx4SWYBfZ,14907,3040,3040,Olivia Ve,,Anthony Sauriol,Anthony,Anthony Sauriol,Anthony Sauriol,1
recG2OVyitHn9s0Ns,14907,1595,1595,Levano,,Sarah E. Turner,Sarah,Ben Taylor,Ben Taylor,1
recG4NPYs6LUAyjtd,14907,1458,1458,Sweeter Than Fiction,,Addy Dewalt,Addy,Wendy J. Hechler,Wendy J. Hechler,1
recG6gde4nzJTUk19,14907,3351,3351,Orphus Dv,Orphus Dv,,,,,1
recG7ZESHapLjzCLG,14907,2398,2398,Zenith Casall You Got,,Molly Adams,Molly,David Cameron,David Cameron,1
recGFiJ6cMzhPin8q,14907,1003,1003,Daizi De Beaufour,,Rita de Goes,Rita,Juan Benítez,Juan Benítez,1
recGFkkceS45C6uQC,14907,1151,1151,Mr. Magoo,,Finley Hilson,Finley,Javier Camargo,Javier Camargo,1
recGKqV4V8wQLmIO4,14907,2011,2011,Fpf First Edition,,Jenny Miller,Jenny,Jenny Miller,Jenny Miller,1
recGNgC61nUbQ8dS7,14907,2186,2186,Vintage,,Linda E. Vellman,Linda,Caroline Willard Briles,Caroline Willard Briles,1
recGRczw4eXlBMkK6,14907,2846,2846,KS Barbie,,Maleah Lang Mcmahon,Maleah,Maleah Lang Mcmahon,Maleah Lang Mcmahon,1
recGS7VKuqwRHs47B,14907,2164,2164,Bellagio,,Jennifer Moclair,Jennifer,Jenelle Branom,Jenelle Branom,1
recGSVJUYKGSVySVM,14907,1849,1849,Caymus Calling,Caymus Calling,,,,,1
recGUgEWq3kKZIevT,14907,2939,2939,Luke Skywalker,,Ariane Harris,Ariane,Marissa Creviston,Marissa Creviston,1
recGVvNJkGdpHOcrN,14907,3059,3059,Cassandro,Cassandro,,,,,1
recGdLYbzVtS8Q2ji,14907,1649,1649,Chacoons Gisa Blue Z,,Kyle Dewar,Kyle,Kyle Dewar,Kyle Dewar,1
recGkzsNmGx79SXhQ,14907,1350,1350,Jaspe Villers,Jaspe Villers,,,,,1
recGqU1adYTxtWrLN,14907,3266,3266,Coneata Ps,Coneata Ps,,,,,1
recGshODz6BUHkuIt,14907,2015,2015,Zeus,Zeus,,,,,1
recGxwMQqAoMxxYAE,14907,2322,2322,Mtm Louboutin,Mtm Louboutin,,,,,1
recH9GMKvul5k3Cq6,14907,1304,1304,Iottie,Iottie,,,,,1
recH9zd7c9s4GvFvJ,14907,1032,1032,,,,,,,1
recHCgUvTLCR9Vd64,14907,3142,3142,Cobalou 3,,Stephanie Ezzo,Stephanie,Juan Benítez,Juan Benítez,1
recHFLwyRYGy4cKNa,14907,1763,1763,Dominic Toretto,,Ashlee Bond,Ashlee,Ashlee Bond,Ashlee Bond,1
recHI4yrp2NFdPoy4,14907,2982,2982,Cylano,,Savannah Groselle,Savannah,Savannah Groselle,Savannah Groselle,1
recHLGoRYIQhAP6dl,14907,2409,2409,Diamond Rbc Z,Diamond Rbc Z,,,,,1
recHRio76gkDwcBrS,14907,1340,1340,Light Blue Mystic Rose,,Juan M. Bolanos,Juan,Juan M. Bolanos,Juan M. Bolanos,1
recHX5P9TK4TYXgVf,14907,2069,2069,Bizzy Sh,,Jordan Petersen,Jordan,Jared P. Petersen,Jared P. Petersen,1
recHYiLPns3ywXPMS,14907,1856,1856,Zara Www,,Kate Phillips,Kate,Manuel G. Torres,Manuel G. Torres,1
recHZbJYccRY2KuMe,14907,1931,1931,Cotentin Des Roques,,Windsor Ryan,Windsor,Traci A. Weston,Traci A. Weston,1
recHazRoKQXJgpW96,14907,2717,2717,Catoki's Fly Girl,,Campbell Lear,Campbell,Pamela Gomez,Pamela Gomez,1
recHb5cOldbcxqVRF,14907,2814,2814,Achill Adelheid Z,Achill Adelheid Z,,,,,1
recHb7nYCyxL0yEEM,14907,2564,2564,Larcelo,,Spencer Brittan,Spencer,Spencer Brittan,Spencer Brittan,1
recHdEimES3YNDBMv,14907,2922,2922,Crown Ridge Just So,Crown Ridge Just So,,,,,1
recHdfTDJcesQMSdN,14907,1880,1880,Poliana Van Op De Berg,,Alberto Sarmiento,Alberto,Juan M. Bolanos,Juan M. Bolanos,1
recHgtJzrNafSqKMs,14907,2748,2748,Midnight Ruby Tuesday,Midnight Ruby Tuesday,,,,,1
recHs8RP528qvk0N3,14907,2715,2715,Living The Dream,,Aidan Murphy,Aidan,Candice King,Candice King,1
recHty4PZ51DfdrOL,14907,2098,2098,James Bond,,Isaac Leffkowitz,Isaac,Isaac Leffkowitz,Isaac Leffkowitz,1
recHy72LAvDJQ6toq,14907,1695,1695,I Jump D'authuit,,Declan Egan,Declan,Declan Egan,Declan Egan,1
recHyHhVdVkhcmkRB,14907,2938,2938,Grand Colbert Rtg,,Ariane Harris,Ariane,Linda J. Grover,Linda J. Grover,1
recHyN19AKl4BWiCZ,14907,2836,2836,Forseti,,Ben Taylor,Ben,Ben Taylor,Ben Taylor,1
recI4HsHvBLcZuZw6,14907,2495,2495,Attack Van De Hunters Z,Attack Van De Hunters Z,,,,,1
recI8Aeh6KyBGtUTc,14907,1837,1837,Os Quincy,,Rebecca Warth,Rebecca,Rebecca Warth,Rebecca Warth,1
recIB9y39yALOHTJe,14907,3405,3405,Nacomina,Nacomina,,,,,1
recIBZtdHXGHy1sST,14907,2806,2806,Arctic,Arctic,,,,,1
recIFbblss2EakCsc,14907,1873,1873,Fletcher W,,Olivia Johnson,Olivia,Kimberly Nadler-Russo,Kimberly Nadler-Russo,1
recIH6NTGqFpovgsh,14907,2883,2883,Faveur De Piquet,,Ryan Michael Genn,Ryan,Ryan Michael Genn,Ryan Michael Genn,1
recIHvvFrm0mVpd4u,14907,2753,2753,Guimero  M,Guimero  M,,,,,1
recIILOTkzdwkPqea,14907,2713,2713,Superman Eh,,Juan E. Hidalgo,Juan,Juan E. Hidalgo,Juan E. Hidalgo,1
recILcoLqiRnvt23v,14907,1672,1672,Isadora S,,Kamal Gabrie,Kamal,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recIM5iX7O0l4QqCT,14907,2969,2969,Kismet,,Joshua Tabor,Joshua,Joshua Tabor,Joshua Tabor,1
recIMKGigHqeqWAOa,14907,1344,1344,Riskana Ls La Silla,,Maria Balleza,Maria,Juan M. Bolanos,Juan M. Bolanos,1
recINCGddD6yZMriD,14907,2521,2521,Excel Star Fair Play,,Alexandra Hird,Alexandra,August Torsilieri,August Torsilieri,1
recIQVgKeN2LNZnrj,14907,1684,1684,Gelano,,Jessica Collins,Jessica,Jessica Collins,Jessica Collins,1
recIR6cOMBZe15Qoi,14907,3002,3002,Amaro,,Gabriela Tirado,Gabriela,Gabriela Tirado,Gabriela Tirado,1
recISqJY9P7QLFTtw,14907,2290,2290,Castello Z,,Declan Egan,Declan,Declan Egan,Declan Egan,1
recISrLE0Luu2n8x0,14907,1850,1850,Voodoo,Voodoo,,,,,1
recIXCj7zFo3EnV4p,14907,1678,1678,Seattle,,Ana Sofia Perez,Ana,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recIYS51CTVPVlsjT,14907,2706,2706,Pop Tart,,Hayley G. Waters Wear,Hayley,Dana G. Waters,Dana G. Waters,1
recIYxeHFC9JEjB4J,14907,3430,3430,Cotton Eye Candy,Cotton Eye Candy,,,,,1
recIZlv5njbVi0Nxl,14907,2168,2168,Alejandro Fcf,,Averie Foss,Averie,Matthias Hollberg,Matthias Hollberg,1
recIcH8Q9JMVfQglf,14907,2722,2722,de Lisle Apollo,,Mia Smith,Mia,David Cameron,David Cameron,1
recIem3eXtuwqkBpL,14907,1288,1288,Cash The First Des Rosiers Z,,Angela Swanson,Angela,Angela Swanson,Angela Swanson,1
recIhMfEjFOm4OBbI,14907,1592,1592,Oakland,,Belen Guarderas,Belen,Juan M. Bolanos,Juan M. Bolanos,1
recIhzAdUcT22s0mP,14907,2754,2754,Zirocc Steady,Zirocc Steady,,,,,1
recIi4MEO7GyvJqKG,14907,2626,2626,Quicksilver Hercules,,,,,,1
recIknyTzybO0tSwd,14907,2956,2956,Cornetta Lazar,,Kirk Webby,Kirk,Kirk Webby,Kirk Webby,1
recIlgMW1ejpGgIE3,14907,2182,2182,Outlaw,,Isabella Agliano,Isabella,Robert P. Stucky,Robert P. Stucky,1
recIsgyCC9k8b5fCm,14907,2106,2106,Levitate Fw Z,,Isaac Leffkowitz,Isaac,Isaac Leffkowitz,Isaac Leffkowitz,1
recIypiFssfzPh7qm,14907,1326,1326,The Getaway Car,,Anna Scott Ault,Anna,Dawn Hersey,Dawn Hersey,1
recIzCje3rUoRNWcW,14907,1783,1783,Gucci Musterd,,Bruno Diniz Das Neves,Bruno,Bruno Diniz Das Neves,Bruno Diniz Das Neves,1
recIzJr0UEUtBAHmD,14907,2211,2211,,,,,,,1
recIzehtQuF1GS1Mz,14907,1277,1277,Reelz,,Mallory Vale,Mallory,Ben Taylor,Ben Taylor,1
recJ2N6GUDzAQ66R5,14907,1919,1919,Carla,,Selcuk Koksalan,Selcuk,Selcuk Koksalan,Selcuk Koksalan,1
recJ3UqDyllaCAglQ,14907,1867,1867,Orindus W,,Celso Ariani,Celso,Celso Ariani,Celso Ariani,1
recJ4Bdi9oCKyHeOZ,14907,2245,2245,Casparia Ps,Casparia Ps,,,,,1
recJ4NWtwjlgWB5Zp,14907,2394,2394,Bambina,,Elin Mossberg,Elin,Patrick R. Wilcher,Patrick R. Wilcher,1
recJAiYAKePehi8lW,14907,1122,1122,Claddagh Hesa,Claddagh Hesa,,,,,1
recJCBLWHQeV030cH,14907,1929,1929,Alesso,Alesso,,,,,1
recJHIs0tHVP2BiYM,14907,1486,1486,Clementine,,Megan Charms,Megan,Natalie Geller,Natalie Geller,1
recJHYRElkwolfSEq,14907,2141,2141,So Dashing,,Jane C. Ehrhart,Jane,Jane C. Ehrhart,Jane C. Ehrhart,1
recJJuRLOBAHL5kcg,14907,1961,1961,Fernhill Athletico Z,,Lauren E. Hough,Lauren,Lauren E. Hough,Lauren E. Hough,1
recJJy7he0lR3hHm0,14907,1016,1016,Maxwell,Maxwell,,,,,1
recJK0GVhpxF0XD36,14907,2020,2020,Kannador,,Clark Montgomery,Clark,Molly A. Kenney,Molly A. Kenney,1
recJQOMHixtKzkxGz,14907,2047,2047,Bangkok,,Ana Sofia Rodriguez,Ana,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
recJT9v8bWD7VMxpO,14907,1038,1038,Kindly,Bee,Carsyn Korotkin,Carsyn,Alan Korotkin,CWF,1
recJXyicG8Vx1pmCH,14907,1701,1701,Chili Con Cornet,,Katie M. Savarise,Katie,Todd D. Minikus,Todd D. Minikus,1
recJfRY874NXmzZHa,14907,1252,1252,Corleone,Corleone,,,,,1
recJfg4wJMkdEpx9m,14907,160,160,The Golden Road,,Camille Maynard,Camille,Camille Maynard,Camille Maynard,1
recJhRHASG3TyEeHK,14907,1053,1053,Carrizal,,Alexandria Gonzalez,Alexandria,Daniela Roy,Daniela Roy,1
recJqrIYbEn1kZUEe,14907,3391,3391,Quadira,Quadira,,,,,1
recJsEsg8iT9Xn06S,14907,2299,2299,Cornet Special,,Aurora R. Rangel De Alba,Aurora,Aurora R. Rangel De Alba,Aurora R. Rangel De Alba,1
recJuDUOmFVaMsUEd,14907,141,141,Sternmarke 3,,Wilton J. Porter,Wilton,Wilton J. Porter,Wilton J. Porter,1
